Date,Base Order ID,Order Source,State,Base SKU,Quantity,Value,,
21/02/2026 14:02,14930214,Meesho Ransh,,341-White-M,1,0,,
21/02/2026 13:54,14929955,Meesho Ivan,,341-White-M,1,0,,
21/02/2026 13:45,14929691,Meesho Ivan,,341-White-M,1,0,,
21/02/2026 13:45,14929689,Meesho Ransh,,341-White-M,1,0,,
21/02/2026 13:42,14929459,Meesho Ransh,,341-White-M,1,0,,
21/02/2026 13:38,14929425,FK Ransh,Bihar,341-White-M,1,209.5,,
21/02/2026 13:21,14928535,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 13:18,14928457,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 13:06,14927925,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 12:47,14927183,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 12:46,14927162,Meesho AGM Fashion,,341-White-M,1,0,,
21/02/2026 12:42,14926920,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 12:40,14926873,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 12:36,14926739,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 12:34,14926737,Meesho Ivan,,341-White-M,1,0,,
21/02/2026 12:33,14926554,Meesho AGM Fashion,,341-White-M,1,0,,
21/02/2026 12:29,14926499,Meesho Ivan,,341-White-M,1,0,,
21/02/2026 12:26,14926403,Meesho Ransh,,341-White-M,1,0,,
21/02/2026 12:12,14925830,Meesho Ivan,,341-White-M,1,0,,
21/02/2026 12:09,14925757,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 12:08,14925739,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 12:03,14925547,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 11:55,14925296,Meesho Ivan,,341-White-M,1,0,,
21/02/2026 11:31,14924242,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 11:27,14924159,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 11:21,14923843,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 11:20,14923811,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 10:58,14923042,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 10:58,14923039,Meesho Ransh,,341-White-M,1,0,,
21/02/2026 10:54,14922869,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 10:50,14922728,Meesho AGM Fashion,,341-White-M,1,0,,
21/02/2026 10:47,14922659,Meesho Ivan,,341-White-M,1,0,,
21/02/2026 10:46,14922640,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 10:30,14922015,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 10:23,14921742,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 10:19,14921649,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 10:11,14921344,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 10:11,14921343,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 9:51,14920708,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 9:45,14920567,FK Ransh,Jharkhand,341-White-M,1,218.5,,
21/02/2026 9:31,14920119,FK AGM old,West Bengal,341-White-M,1,248,,
21/02/2026 9:20,14919788,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 9:10,14919548,FK Ransh,Uttar Pradesh,341-White-M,1,209.5,,
21/02/2026 8:18,14918255,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 7:20,14917301,FK AGM old,Assam,341-White-M,1,248,,
21/02/2026 6:49,14916982,Meesho Ransh,,341-White-M,1,0,,
21/02/2026 6:46,14916964,FK Ransh,Goa,341-White-M,1,246,,
21/02/2026 6:20,14916747,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 5:51,14916419,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 5:29,14915964,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 5:20,14915910,Meesho Ivan,,341-White-M,1,0,,
21/02/2026 4:05,14915469,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 3:51,14915357,Meesho AGM Fashion,,341-White-M,1,0,,
21/02/2026 2:35,14913832,FK Ransh,Karnataka,341-White-M,1,227,,
21/02/2026 2:36,14913831,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 2:28,14913775,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 2:18,14913698,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 1:51,14913456,FK Ransh,Maharashtra,341-White-M,1,218.5,,
21/02/2026 1:30,14913253,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 1:25,14913211,Meesho Ransh,,341-White-M,1,0,,
21/02/2026 1:03,14912901,Meesho Ransh,,341-White-M,1,0,,
21/02/2026 0:43,14912577,FK Ransh,Madhya Pradesh,341-White-M,1,236,,
21/02/2026 0:33,14912418,FK Ransh,Uttar Pradesh,341-White-M,1,227,,
21/02/2026 0:28,14912294,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 23:57,14911620,Meesho Ivan,,341-White-M,1,0,,
20/02/2026 23:57,14911617,Meesho Ivan,,341-White-M,1,0,,
20/02/2026 23:49,14911430,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 23:46,14911402,FK AGM old,Himachal Pradesh,341-White-M,1,219.25,,
20/02/2026 23:40,14911237,FK Ransh,Haryana,341-White-M,1,218.5,,
20/02/2026 23:23,14910780,Meesho Ransh,,341-White-M,1,0,,
20/02/2026 23:00,14910138,Meesho Ransh,,341-White-M,1,0,,
20/02/2026 22:44,14909707,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 22:31,14909343,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 22:28,14909289,Meesho Ivan,,341-White-M,1,0,,
20/02/2026 22:18,14909014,Meesho Ransh,,341-White-M,1,0,,
20/02/2026 22:13,14908815,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 22:05,14908627,Meesho Ransh,,341-White-M,1,0,,
20/02/2026 21:52,14908231,FK AGM old,Chhattisgarh,341-White-M,1,221.25,,
20/02/2026 21:49,14908139,Meesho Ivan,,341-White-M,1,0,,
20/02/2026 21:42,14907916,Meesho Ivan,,341-White-M,1,0,,
20/02/2026 21:40,14907881,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 20:53,14906511,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 20:47,14906400,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 20:31,14905885,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 20:22,14905592,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 20:21,14905577,Meesho Ransh,,341-White-M,1,0,,
20/02/2026 20:10,14905278,Meesho Ivan,,341-White-M,1,0,,
20/02/2026 19:46,14904434,FK Ransh,Uttar Pradesh,341-White-M,1,202.5,,
20/02/2026 19:23,14903694,FK Ransh,Tripura,341-White-M,1,218.5,,
20/02/2026 19:10,14903316,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 19:07,14903251,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 19:03,14902959,FK Ransh,Uttar Pradesh,341-White-M,1,213,,
20/02/2026 18:50,14902648,Meesho Ransh,,341-White-M,1,0,,
20/02/2026 18:49,14902638,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 18:47,14902622,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 18:39,14902336,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 18:32,14902146,FK AGM old,Assam,341-White-M,1,227.25,,
20/02/2026 18:14,14901716,Meesho Ivan,,341-White-M,1,0,,
20/02/2026 17:47,14900388,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 17:25,14899581,Meesho Ivan,,341-White-M,1,0,,
20/02/2026 16:44,14898576,Meesho Ivan,,341-White-M,1,0,,
20/02/2026 16:23,14897988,Meesho Ivan,,341-White-M,1,0,,
20/02/2026 16:14,14897613,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 15:36,14896317,Meesho Ivan,,341-White-M,1,0,,
20/02/2026 14:44,14894484,Meesho Ransh,,341-White-M,1,0,,
20/02/2026 14:30,14894104,FK Ransh,Maharashtra,341-White-M,1,218.5,,
20/02/2026 13:45,14892953,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 13:43,14892810,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 13:11,14891998,FK Ransh,Assam,341-White-M,1,218.5,,
20/02/2026 13:05,14891730,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 13:04,14891728,Meesho Ransh,,341-White-M,1,0,,
20/02/2026 12:55,14891319,FK Ransh,Bihar,341-White-M,1,213,,
20/02/2026 12:52,14891146,FK Ransh,Assam,341-White-M,1,209.5,,
20/02/2026 12:51,14891122,Meesho Ransh,,341-White-M,1,0,,
20/02/2026 12:44,14890916,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 12:43,14890833,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 12:22,14890259,Meesho Ivan,,341-White-M,1,0,,
20/02/2026 12:22,14890257,Meesho Ransh,,341-White-M,1,0,,
20/02/2026 12:03,14889750,Meesho Ransh,,341-White-M,1,0,,
20/02/2026 11:57,14889661,Meesho Ivan,,341-White-M,1,0,,
20/02/2026 11:53,14889459,Meesho Ivan,,341-White-M,1,0,,
20/02/2026 11:46,14889357,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 11:23,14888628,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 11:18,14888537,FK Ransh,West Bengal,341-White-M,1,234,,
20/02/2026 11:17,14888519,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 11:16,14888484,Meesho AGM Fashion,,341-White-M,1,0,,
20/02/2026 10:48,14887716,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 10:45,14887656,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 10:43,14887499,Meesho AGM Fashion,,341-White-M,1,0,,
20/02/2026 10:35,14887427,FK AGM old,Karnataka,341-White-M,1,221.25,,
20/02/2026 9:53,14886221,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 9:49,14886159,Meesho Ivan,,341-White-M,1,0,,
20/02/2026 9:05,14885270,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 8:50,14884923,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 8:27,14884610,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 8:21,14884483,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 7:57,14884360,Amz Ransh,UTTAR PRADESH,341-White-M,1,339,,
20/02/2026 8:05,14884244,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 7:45,14883985,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 7:38,14883893,FK AGM old,Odisha,341-White-M,1,221.25,,
20/02/2026 7:01,14883561,FK AGM old,Maharashtra,341-White-M,1,221.25,,
20/02/2026 7:01,14883539,Meesho Ransh,,341-White-M,1,0,,
20/02/2026 6:00,14883198,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 4:40,14882867,FK Ransh,Karnataka,341-White-M,1,209.5,,
20/02/2026 4:38,14882859,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 3:41,14882563,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 2:16,14881045,Meesho Ransh,,341-White-M,1,0,,
20/02/2026 2:08,14880992,Meesho Ransh,,341-White-M,1,0,,
20/02/2026 1:36,14880756,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 0:28,14879906,Meesho Ransh,,341-White-M,1,0,,
20/02/2026 0:19,14879723,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 0:08,14879682,FK AGM old,Delhi,341-White-M,1,298.25,,
20/02/2026 0:15,14879619,Meesho Ak Kurtis,,341-White-M,1,0,,
20/02/2026 0:03,14879363,Meesho Ak Kurtis,,341-White-M,1,0,,
21/02/2026 23:39,14950849,Meesho Ivan,,341-White-L,1,0,,
21/02/2026 22:52,14949423,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 22:48,14949246,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 22:22,14948269,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 21:05,14945572,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 20:46,14944952,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 20:30,14944243,FK AGM old,Haryana,341-White-L,1,261,,
21/02/2026 20:18,14943785,Meesho Ransh,,341-White-L,1,0,,
21/02/2026 19:11,14941240,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 18:53,14940671,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 18:49,14940567,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 18:33,14940031,Meesho Ivan,,341-White-L,1,0,,
21/02/2026 18:04,14939116,Meesho AGM Fashion,,341-White-L,1,0,,
21/02/2026 17:54,14938784,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 17:51,14938702,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 17:35,14938280,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 17:24,14937881,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 17:07,14937411,Meesho Ivan,,341-White-L,1,0,,
21/02/2026 16:34,14936347,Meesho Ransh,,341-White-L,1,0,,
21/02/2026 15:31,14933780,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 15:29,14933712,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 15:20,14933327,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 14:43,14931774,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 14:15,14930863,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 14:07,14930533,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 13:51,14929818,Meesho AGM Fashion,,341-White-L,1,0,,
21/02/2026 12:22,14926181,Meesho AGM Fashion,,341-White-L,1,0,,
21/02/2026 11:49,14925057,FK AGM old,Madhya Pradesh,341-White-L,1,148,,
21/02/2026 11:33,14924350,FK Ransh,West Bengal,341-White-L,1,234,,
21/02/2026 11:07,14923369,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 9:14,14919638,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 8:40,14918712,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 7:35,14917511,Meesho Ransh,,341-White-L,1,0,,
21/02/2026 3:33,14914135,Meesho Ak Kurtis,,341-White-L,1,0,,
21/02/2026 1:07,14912980,Meesho Ransh,,341-White-L,1,0,,
20/02/2026 23:52,14911459,Meesho Ak Kurtis,,341-White-L,1,0,,
20/02/2026 23:43,14911269,Meesho Ransh,,341-White-L,1,0,,
20/02/2026 23:21,14910831,FK Ransh,Maharashtra,341-White-L,1,320,,
20/02/2026 22:25,14909236,FK Ransh,Tripura,341-White-L,1,320,,
20/02/2026 21:55,14908265,Meesho Ransh,,341-White-L,1,0,,
20/02/2026 20:17,14905510,Meesho Ransh,,341-White-L,1,0,,
20/02/2026 19:49,14904464,Meesho AGM Fashion,,341-White-L,1,0,,
20/02/2026 18:54,14902740,Meesho Ak Kurtis,,341-White-L,1,0,,
20/02/2026 18:51,14902665,Meesho Ak Kurtis,,341-White-L,1,0,,
20/02/2026 17:42,14900211,Meesho Ak Kurtis,,341-White-L,1,0,,
20/02/2026 17:33,14899802,FK AGM old,Assam,341-White-L,1,336.75,,
20/02/2026 17:25,14899652,Meesho AGM Fashion,,341-White-L,1,0,,
20/02/2026 16:12,14897468,Meesho Ak Kurtis,,341-White-L,1,0,,
20/02/2026 14:25,14894010,Meesho AGM Fashion,,341-White-L,1,0,,
20/02/2026 14:15,14893713,Meesho Ak Kurtis,,341-White-L,1,0,,
20/02/2026 13:05,14891873,Meesho Ivan,,341-White-L,1,0,,
20/02/2026 12:50,14891101,Meesho Ivan,,341-White-L,1,0,,
20/02/2026 12:18,14890187,Meesho Ivan,,341-White-L,1,0,,
20/02/2026 11:45,14889317,Meesho AGM Fashion,,341-White-L,1,0,,
20/02/2026 11:32,14888875,Meesho Ak Kurtis,,341-White-L,1,0,,
20/02/2026 11:27,14888791,Meesho Ak Kurtis,,341-White-L,1,0,,
20/02/2026 10:41,14887471,Meesho Ivan,,341-White-L,1,0,,
20/02/2026 8:58,14885130,Meesho Ransh,,341-White-L,1,0,,
20/02/2026 8:36,14884740,Meesho Ak Kurtis,,341-White-L,1,0,,
20/02/2026 7:56,14884083,Meesho AGM Fashion,,341-White-L,1,0,,
20/02/2026 7:45,14883984,Meesho Ivan,,341-White-L,1,0,,
20/02/2026 7:43,14883940,Meesho Ak Kurtis,,341-White-L,1,0,,
20/02/2026 6:58,14883529,Meesho Ak Kurtis,,341-White-L,1,0,,
20/02/2026 2:02,14880930,Meesho Ak Kurtis,,341-White-L,2,0,,
21/02/2026 23:52,14951123,Meesho Ransh,,341-Navy-XL,1,0,,
21/02/2026 18:37,14940226,Meesho AGM Fashion,,341-Navy-XL,1,0,,
21/02/2026 18:10,14939301,Meesho Ak Kurtis,,341-Navy-XL,1,0,,
21/02/2026 18:07,14939239,Meesho Ak Kurtis,,341-Navy-XL,1,0,,
21/02/2026 15:43,14934191,Meesho Ak Kurtis,,341-Navy-XL,1,0,,
21/02/2026 13:46,14929734,FK Ransh,Gujarat,341-Navy-XL,1,187.5,,
20/02/2026 23:13,14910505,Meesho Ransh,,341-Navy-XL,1,0,,
20/02/2026 22:22,14909068,Meesho AGM Fashion,,341-Navy-XL,1,0,,
21/02/2026 23:32,14950629,Meesho Ransh,,341-Navy-S,1,0,,
21/02/2026 22:10,14947856,Meesho Ak Kurtis,,341-Navy-S,1,0,,
21/02/2026 21:32,14946553,Meesho Ivan,,341-Navy-S,1,0,,
21/02/2026 20:21,14943870,Meesho Ransh,,341-Navy-S,1,0,,
21/02/2026 19:09,14941207,Meesho Ivan,,341-Navy-S,1,0,,
21/02/2026 17:35,14938282,Meesho Ak Kurtis,,341-Navy-S,1,0,,
21/02/2026 17:25,14937961,Meesho Ivan,,341-Navy-S,1,0,,
21/02/2026 15:17,14933265,Meesho Ak Kurtis,,341-Navy-S,1,0,,
21/02/2026 12:52,14927290,Meesho Ivan,,341-Navy-S,1,0,,
21/02/2026 11:44,14924824,Meesho Ransh,,341-Navy-S,1,0,,
21/02/2026 11:21,14923842,Meesho Ransh,,341-Navy-S,1,0,,
21/02/2026 9:27,14920032,Meesho Ransh,,341-Navy-S,1,0,,
21/02/2026 7:29,14917420,Meesho Ak Kurtis,,341-Navy-S,1,0,,
21/02/2026 2:06,14913603,Meesho Ak Kurtis,,341-Navy-S,1,0,,
21/02/2026 1:34,14913319,Meesho Ivan,,341-Navy-S,1,0,,
21/02/2026 1:29,14913246,Meesho Ivan,,341-Navy-S,1,0,,
20/02/2026 21:20,14907311,Meesho Ransh,,341-Navy-S,1,0,,
20/02/2026 21:13,14907081,Meesho Ransh,,341-Navy-S,1,0,,
20/02/2026 20:05,14905126,Meesho Ransh,,341-Navy-S,1,0,,
20/02/2026 19:11,14903314,Meesho Ransh,,341-Navy-S,1,0,,
20/02/2026 18:13,14901671,Meesho Ak Kurtis,,341-Navy-S,1,0,,
20/02/2026 17:03,14899018,Meesho Ransh,,341-Navy-S,1,0,,
20/02/2026 12:48,14891072,Meesho Ransh,,341-Navy-S,1,0,,
20/02/2026 12:17,14890170,Meesho Ak Kurtis,,341-Navy-S,1,0,,
20/02/2026 11:48,14889382,Meesho Ransh,,341-Navy-S,1,0,,
20/02/2026 10:46,14887684,FK AGM old,Odisha,341-Navy-S,1,221.25,,
20/02/2026 10:28,14887156,Meesho Ransh,,341-Navy-S,1,0,,
20/02/2026 7:11,14883627,Meesho Ak Kurtis,,341-Navy-S,1,0,,
20/02/2026 3:22,14881383,Meesho Ivan,,341-Navy-S,1,0,,
21/02/2026 23:21,14950331,Meesho Ransh,,341-Navy-M,1,0,,
21/02/2026 23:14,14950108,Meesho Ivan,,341-Navy-M,1,0,,
21/02/2026 23:04,14949785,Meesho Ivan,,341-Navy-M,1,0,,
21/02/2026 22:51,14949331,Meesho Ivan,,341-Navy-M,1,0,,
21/02/2026 22:21,14948238,Meesho Ivan,,341-Navy-M,1,0,,
21/02/2026 21:36,14946729,Meesho Ransh,,341-Navy-M,1,0,,
21/02/2026 20:34,14944385,Meesho Ivan,,341-Navy-M,1,0,,
21/02/2026 18:12,14939339,Meesho Ak Kurtis,,341-Navy-M,1,0,,
21/02/2026 17:15,14937679,Meesho Ak Kurtis,,341-Navy-M,1,0,,
21/02/2026 16:56,14937103,Meesho Ak Kurtis,,341-Navy-M,1,0,,
21/02/2026 16:12,14935442,Meesho Ak Kurtis,,341-Navy-M,1,0,,
21/02/2026 14:13,14930642,Meesho Ransh,,341-Navy-M,1,0,,
21/02/2026 13:09,14927991,Meesho Ak Kurtis,,341-Navy-M,1,0,,
21/02/2026 13:07,14927945,Meesho Ak Kurtis,,341-Navy-M,1,0,,
21/02/2026 11:57,14925350,Meesho Ransh,,341-Navy-M,1,0,,
21/02/2026 9:52,14920701,Meesho Ransh,,341-Navy-M,1,0,,
20/02/2026 22:17,14908998,Meesho Ak Kurtis,,341-Navy-M,1,0,,
20/02/2026 19:16,14903558,Meesho Ak Kurtis,,341-Navy-M,1,0,,
20/02/2026 16:36,14898351,Meesho Ransh,,341-Navy-M,1,0,,
20/02/2026 13:45,14892952,Meesho Ransh,,341-Navy-M,1,0,,
20/02/2026 13:23,14892320,Meesho Ivan,,341-Navy-M,1,0,,
20/02/2026 12:10,14889966,Meesho Ransh,,341-Navy-M,1,0,,
20/02/2026 0:15,14879618,Meesho Ak Kurtis,,341-Navy-M,1,0,,
21/02/2026 23:53,14951138,Meesho AGM Fashion,,341-Navy-L,1,0,,
21/02/2026 20:19,14943834,Meesho Ak Kurtis,,341-Navy-L,1,0,,
21/02/2026 15:44,14934289,Meesho Ransh,,341-Navy-L,1,0,,
21/02/2026 12:41,14926890,Meesho AGM Fashion,,341-Navy-L,1,0,,
21/02/2026 11:21,14923845,Meesho Ivan,,341-Navy-L,1,0,,
21/02/2026 10:36,14922267,Meesho Ransh,,341-Navy-L,1,0,,
21/02/2026 7:14,14917225,Meesho Ak Kurtis,,341-Navy-L,1,0,,
20/02/2026 12:17,14890168,Meesho Ak Kurtis,,341-Navy-L,1,0,,
21/02/2026 18:45,14940499,FK AGM old,Odisha,341-Mustard-XL,1,139.5,,
21/02/2026 20:43,14944805,FK AGM old,Delhi,341-Mustard-S,1,173.5,,
21/02/2026 20:39,14944614,Meesho Ivan,,341-Mustard-S,1,0,,
21/02/2026 19:03,14940978,Meesho Ivan,,341-Mustard-S,1,0,,
21/02/2026 13:36,14929307,Meesho Ivan,,341-Mustard-S,1,0,,
21/02/2026 9:42,14920426,Meesho Ivan,,341-Mustard-S,1,0,,
21/02/2026 8:45,14918849,Meesho Ak Kurtis,,341-Mustard-S,1,0,,
20/02/2026 15:25,14895946,Meesho Ivan,,341-Mustard-S,1,0,,
20/02/2026 3:15,14881367,Meesho Ivan,,341-Mustard-S,1,0,,
21/02/2026 10:33,14922069,Meesho Ivan,,341-Mustard-M,1,0,,
21/02/2026 9:27,14920033,Meesho Ivan,,341-Mustard-M,1,0,,
20/02/2026 15:34,14896174,Meesho Ak Kurtis,,341-Mustard-M,1,0,,
21/02/2026 17:00,14937189,FK AGM old,Maharashtra,341-Mustard-L,1,251,,
21/02/2026 13:50,14929800,FK AGM old,Delhi,341-Mustard-L,1,158.25,,
20/02/2026 18:02,14901395,Meesho Ivan,,341-Mustard-L,1,0,,
20/02/2026 11:30,14888845,Meesho Ak Kurtis,,341-Mustard-L,1,0,,
21/02/2026 22:33,14948670,Meesho Ransh,,341-Maroon-XL,1,0,,
21/02/2026 22:18,14948170,Meesho Ivan,,341-Maroon-XL,1,0,,
21/02/2026 20:57,14945304,Meesho AGM Fashion,,341-Maroon-XL,1,0,,
21/02/2026 20:48,14944993,Meesho Ivan,,341-Maroon-XL,1,0,,
21/02/2026 19:49,14942669,Meesho AGM Fashion,,341-Maroon-XL,1,0,,
21/02/2026 19:02,14940951,Meesho Ivan,,341-Maroon-XL,1,0,,
21/02/2026 18:22,14939636,Meesho Ivan,,341-Maroon-XL,1,0,,
21/02/2026 17:17,14937728,Meesho Ak Kurtis,,341-Maroon-XL,1,0,,
21/02/2026 17:13,14937495,Meesho Ak Kurtis,,341-Maroon-XL,1,0,,
21/02/2026 16:53,14936934,Meesho AGM Fashion,,341-Maroon-XL,1,0,,
21/02/2026 13:23,14928582,Meesho Ransh,,341-Maroon-XL,1,0,,
21/02/2026 2:41,14913852,Meesho Ransh,,341-Maroon-XL,1,0,,
21/02/2026 0:36,14912444,Meesho AGM Fashion,,341-Maroon-XL,1,0,,
20/02/2026 22:55,14910053,Meesho Ivan,,341-Maroon-XL,1,0,,
20/02/2026 21:21,14907328,Meesho Ransh,,341-Maroon-XL,1,0,,
20/02/2026 20:41,14906164,Meesho Ransh,,341-Maroon-XL,1,0,,
20/02/2026 18:43,14902413,Meesho Ivan,,341-Maroon-XL,1,0,,
20/02/2026 16:24,14897987,Meesho Ivan,,341-Maroon-XL,1,0,,
20/02/2026 12:36,14890723,Meesho Ivan,,341-Maroon-XL,1,0,,
20/02/2026 12:27,14890442,Meesho Ivan,,341-Maroon-XL,1,0,,
20/02/2026 10:02,14886512,Meesho AGM Fashion,,341-Maroon-XL,1,0,,
20/02/2026 8:40,14884782,Meesho Ivan,,341-Maroon-XL,1,0,,
20/02/2026 1:09,14880483,Meesho Ivan,,341-Maroon-XL,1,0,,
20/02/2026 22:29,14909962,Amz AGM,KARNATAKA,341-Maroon-S,"1""",1,224.07,
20/02/2026 22:26,14909677,Amz AGM,DELHI,341-Maroon-S,"1""",1,224.07,
20/02/2026 21:52,14908526,Amz AGM,RAJASTHAN,341-Maroon-S,"1""",1,224.07,
20/02/2026 13:12,14892582,Amz AGM,KERALA,341-Maroon-S,"1""",1,224.07,
21/02/2026 23:55,14951629,Amz AGM,HARYANA,341-Maroon-S,1,231,,
21/02/2026 23:54,14951194,Meesho Ivan,,341-Maroon-S,1,0,,
21/02/2026 23:54,14951141,Meesho Ivan,,341-Maroon-S,1,0,,
21/02/2026 23:41,14950883,FK AGM old,Tripura,341-Maroon-S,1,180.75,,
21/02/2026 23:05,14949859,Meesho Ivan,,341-Maroon-S,1,0,,
21/02/2026 22:51,14949333,Meesho Ivan,,341-Maroon-S,1,0,,
21/02/2026 21:45,14947014,Meesho AGM Fashion,,341-Maroon-S,1,0,,
21/02/2026 21:40,14946806,Meesho Ivan,,341-Maroon-S,1,0,,
21/02/2026 21:28,14946381,Meesho Ivan,,341-Maroon-S,1,0,,
21/02/2026 21:16,14945974,Meesho AGM Fashion,,341-Maroon-S,1,0,,
21/02/2026 21:12,14945790,Meesho AGM Fashion,,341-Maroon-S,1,0,,
21/02/2026 21:08,14945682,FK AGM old,Maharashtra,341-Maroon-S,1,185.75,,
21/02/2026 21:06,14945647,Meesho Ivan,,341-Maroon-S,1,0,,
21/02/2026 20:23,14943907,Meesho Ivan,,341-Maroon-S,1,0,,
21/02/2026 20:21,14943871,Meesho AGM Fashion,,341-Maroon-S,1,0,,
